Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
38.1295	20.9593	1769	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.84532	-4.84532	-35.0842	-120.004	-120.004	-4.84532	17.694	0.	0.57478	0.818308	0.	0.57478	0.818308	0.	-35.	-17.5463	-35.0842	-5.	3.38671	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.81512,6.86022,	
38.1777	20.7753	1770	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.8537	-4.8537	-35.917	-120.004	-120.004	-4.8537	17.6502	0.	0.586613	0.809868	0.	0.586613	0.809868	0.	-35.	-17.3018	-35.917	-5.	3.33953	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.7784,6.89733,	
38.2258	20.7912	1771	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.8628	-4.8628	-36.7572	-120.004	-120.004	-4.8628	17.6061	0.	0.598425	0.801179	0.	0.598425	0.801179	0.	-35.	-17.4684	-36.7572	-5.	3.37168	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.74117,6.9345,	
38.2744	20.5422	1772	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.87254	-4.87254	-37.5967	-120.004	-120.004	-4.87254	17.5621	0.	0.6101	0.792324	0.	0.6101	0.792324	0.	-35.	-17.246	-37.5967	-5.	3.32874	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.70377,6.97137,	
38.3231	20.5649	1773	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.88306	-4.88306	-38.4464	-120.004	-120.004	-4.88306	17.5178	0.	0.621783	0.78319	0.	0.621783	0.78319	0.	-35.	-17.4743	-38.4464	-5.	3.37283	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.66574,7.00839,	
38.3721	20.4041	1774	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.89421	-4.89421	-39.2952	-120.004	-120.004	-4.89421	17.4737	0.	0.633316	0.773893	0.	0.633316	0.773893	0.	-35.	-17.3186	-39.2952	-5.	3.34277	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.62755,7.04509,	
38.42	20.8736	1775	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.90611	-4.90611	-40.1507	-120.004	-120.004	-4.90611	17.4294	0.	0.6448	0.764351	0.	0.6448	0.764351	0.	-35.	-17.8567	-40.1507	-5.	3.44663	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.58888,7.08177,	
38.4678	20.9027	1776	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.91839	-4.91839	-40.9869	-120.004	-120.004	-4.91839	17.3862	0.	0.655887	0.754859	0.	0.655887	0.754859	0.	-35.	-17.4794	-40.9869	-5.	3.3738	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.5509,7.11734,	
38.5158	20.8239	1777	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.93127	-4.93127	-41.822	-120.004	-120.004	-4.93127	17.3434	0.	0.666818	0.74522	0.	0.666818	0.74522	0.	-35.	-17.3892	-41.822	-5.	3.3564	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.5128,7.15256,	
38.5637	20.9033	1778	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.94483	-4.94483	-42.6602	-120.004	-120.004	-4.94483	17.3005	0.	0.677649	0.735385	0.	0.677649	0.735385	0.	-35.	-17.5216	-42.6602	-5.	3.38194	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.47437,7.18763,	
38.6119	20.734	1779	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.95896	-4.95896	-43.4952	-120.004	-120.004	-4.95896	17.258	0.	0.688294	0.725432	0.	0.688294	0.725432	0.	-35.	-17.3137	-43.4952	-5.	3.34182	-1.	-1.	-1.	1	-1	0.	14.55899	-7.8668	18.2487	0.	3.43593,7.22226,	
38.6601	20.7566	1780	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.97425	-4.97425	-44.3285	-118.597	-118.597	-4.97425	17.2153	0.	0.698771	0.715346	0.	0.698771	0.715346	0.	-34.5909	-17.295	-44.3285	-5.	3.39507	-1.	-1.	-1.	1	-1	0.	14.6062	-7.9085	18.2883	0.	3.39658,7.25687,	
38.7089	20.4925	1781	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.9929	-4.9929	-45.1038	-109.456	-109.456	-4.9929	17.1718	0.	0.708386	0.705825	0.	0.708386	0.705825	0.	-31.9248	-15.8874	-45.1038	-5.	3.49151	-1.	-1.	-1.	1	-1	0.	14.9451	-8.19834	18.5714	0.	3.35441,7.29113,	
38.758	20.3507	1782	0	(0)5	(0)5	(0)6	(0)5	(0)5	-5.015	-5.015	-45.8326	-100.784	-100.784	-5.015	17.1271	0.	0.717308	0.696757	0.	0.717308	0.696757	0.	-29.3954	-14.8333	-45.8326	-5.	3.64854	-1.	-1.	-1.	1	-1	0.	15.32766	-8.51217	18.8864	0.	3.30906,7.32542,	
38.8065	20.6288	1783	0	(0)5	(0)5	(0)6	(0)5	(0)5	-5.04062	-5.04062	-46.5036	-91.409	-91.409	-5.04062	17.0817	0.	0.725418	0.688309	0.	0.725418	0.688309	0.	-26.661	-13.8413	-46.5036	-5.	3.87333	-1.	-1.	-1.	1	-1	0.	15.82781	-8.90684	19.2927	0.	3.26067,7.35945,	
38.8548	20.6883	1784	0	(0)5	(0)5	(0)6	(0)5	(0)5	-5.06921	-5.06921	-47.1003	-81.7994	-81.7994	-5.06921	17.0365	0.	0.732546	0.680717	0.	0.732546	0.680717	0.	-23.8581	-12.3441	-47.1003	-5.	3.98076	-1.	-1.	-1.	1	-1	0.	16.46519	-9.39179	19.8038	0.	3.21033,7.39247,	
38.9034	20.5766	1785	0	(0)5	(0)5	(0)6	(0)5	(0)5	-5.10088	-5.10088	-47.6287	-72.1897	-72.1897	-5.10088	16.9913	0.	0.738793	0.673932	0.	0.738793	0.673932	0.	-21.0553	-10.874	-47.6287	-5.	4.09156	-1.	-1.	-1.	1	-1	0.	17.27866	-9.99079	20.4484	0.	3.15768,7.42482,	
38.9515	20.8216	1786	0	(0)4	(0)5	(0)6	(0)5	(0)5	-5.13568	-5.13568	-48.0953	-63.0488	-63.0488	-5.13568	16.9457	0.	0.744257	0.667894	0.	0.744257	0.667894	0.	-18.3892	-9.71442	-48.0953	-5.	4.29741	-1.	-1.	-1.	1	-1	0.	18.2892	-10.7141	21.2413	0.	3.10255,7.45674,	
38.9995	20.7988	1787	0	(0)4	(0)5	(0)6	(0)5	(0)5	-5.17278	-5.17278	-48.493	-54.1423	-54.1423	-5.17278	16.9007	0.	0.748875	0.662711	0.	0.748875	0.662711	0.	-15.7915	-8.27241	-48.493	-5.	4.36702	-1.	-1.	-1.	1	-1	0.	19.60911	-11.6361	22.2688	0.	3.04609,7.4877,	
39.048	20.6545	1788	0	(0)4	(0)5	(0)6	(0)5	(0)5	-5.21247	-5.21247	-48.8287	-45.4701	-45.4701	-5.21247	16.8558	0.	0.752745	0.658313	0.	0.752745	0.658313	0.	-13.2621	-6.93266	-48.8287	-5.	4.45722	-1.	-1.	-1.	1	-1	0.	111.399	-12.8612	23.6531	0.	2.98777,7.51814,	
39.0961	20.7726	1789	0	(0)4	(0)5	(0)5	(0)5	(0)5	-5.25493	-5.25493	-49.1013	-36.5636	-36.5636	-5.25493	16.8108	0.	0.755869	0.654723	0.	0.755869	0.654723	0.	-10.6644	-5.66367	-49.1013	-5.	4.62868	-1.	-1.	-1.	1	-1	0.	114.1309	-14.6991	25.7546	0.	2.92732,7.54822,	
39.1444	20.6993	1790	0	(0)4	(0)5	(0)5	(0)5	(0)5	-5.29936	-5.29936	-49.3104	-28.1259	-28.1259	-5.29936	16.7662	0.	0.758252	0.651961	0.	0.758252	0.651961	0.	-8.20338	-4.32681	-49.3104	-5.	4.68796	-1.	-1.	-1.	1	-1	0.	118.3268	-17.4832	28.9689	0.	2.86572,7.57762,	
39.1926	20.7458	1791	0	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-19.4537	-19.4537	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	-5.674	-3.01544	-49.4557	-5.	4.81414	-1.	-1.	-1.	1	-1	0.	126.4493	-22.8166	35.1718	0.	0.,7.60663,	
39.2406	20.8238	1792	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-11.2503	-11.2503	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	145.6856	-35.3564	49.831	0.	0.,7.60663,	
39.2875	21.3478	1793	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-5.39079	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.3327	22.1094	1794	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-2.81259	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.3784	21.8612	1795	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.4232	22.34	1796	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.4683	22.1925	1797	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.5136	22.0786	1798	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.5583	22.3458	1799	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.6036	22.0627	1800	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.6484	22.3318	1801	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.6931	22.3713	1802	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.7383	22.1313	1803	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.7831	22.3205	1804	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.8281	22.2069	1805	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.8732	22.2094	1806	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.9186	22.016	1807	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
39.9632	22.4174	1808	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.0082	22.2297	1809	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.0535	22.0551	1810	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.0985	22.2075	1811	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.1437	22.1342	1812	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.1887	22.2258	1813	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.2336	22.3057	1814	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34611	-5.34611	-49.4557	-1.87506	0.	-5.34611	16.7218	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	0.	0.	-49.4557	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60663,	
40.2786	22.1816	1815	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.34242	-5.34242	-49.4557	-1.87506	0.	-5.34242	16.725	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	-0.	0.	-49.4557	0.390637	0.388463	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	0.,7.60465,	
40.3243	21.8868	1816	1	(0)4	(0)5	(0)5	(0)5	(0)5	-5.30004	-5.30004	-49.4557	-1.87506	0.	-5.30004	16.7613	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	-0.	0.	-49.4557	4.45326	4.39407	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	2.86214,7.58217,	
40.3712	21.313	1817	0	(0)4	(0)5	(0)5	(0)5	(0)5	-5.25182	-5.25182	-49.4557	-2.5782	0.	-5.25182	16.8025	0.	0.759904	0.650036	0.	0.759904	0.650036	0.	-0.	0.	-49.4557	5.	4.86892	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	2.92461,7.557,	
40.4164	22.1475	1818	0	(0)4	(0)5	(0)6	(0)5	(0)5	-5.20354	-5.20354	-49.4114	-6.09394	-6.09394	-5.20354	16.8451	0.	0.759401	0.650623	0.	0.759401	0.650623	0.	1.7774	0.980824	-49.4114	5.	5.13576	-1.	-1.	-1.	1	-1	0.	184.31	-60.3917	79.2887	0.	2.98803,7.53098,	
40.4638	21.1052	1819	0	(0)4	(0)5	(0)6	(0)5	(0)5	-5.15844	-5.15844	-49.323	-12.6566	-12.6566	-5.15844	16.8865	0.	0.758396	0.651795	0.	0.758396	0.651795	0.	3.69152	1.86708	-49.323	5.	4.64658	-1.	-1.	-1.	1	-1	0.	140.6153	-31.9345	46.0737	0.	3.04821,7.5057,	
40.5113	21.0407	1820	0	(0)4	(0)5	(0)6	(0)5	(0)5	-5.11295	-5.11295	-49.1718	-20.6256	-20.6256	-5.11295	16.9301	0.	0.756674	0.653792	0.	0.756674	0.653792	0.	6.01581	3.17953	-49.1718	5.	4.77574	-1.	-1.	-1.	1	-1	0.	124.9516	-21.6903	34.1541	0.	3.1102,7.47872,	
40.559	20.9558	1821	0	(0)5	(0)5	(0)6	(0)5	(0)5	-5.06952	-5.06952	-48.9552	-29.5322	-29.5322	-5.06952	16.9742	0.	0.754197	0.656648	0.	0.754197	0.656648	0.	8.61354	4.53925	-48.9552	5.	4.66902	-1.	-1.	-1.	1	-1	0.	117.4602	-16.7536	28.4405	0.	3.17092,7.45111,	
40.6068	20.928	1822	0	(0)5	(0)5	(0)6	(0)5	(0)5	-5.02849	-5.02849	-48.6661	-39.3762	-39.3762	-5.02849	17.0187	0.	0.750874	0.660446	0.	0.750874	0.660446	0.	11.4847	6.05101	-48.6661	5.	4.56096	-1.	-1.	-1.	1	-1	0.	113.1337	-13.8692	25.1276	0.	3.2301,7.42272,	
40.6554	20.5663	1823	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.99026	-4.99026	-48.3022	-49.689	-49.689	-4.99026	17.0634	0.	0.746664	0.665202	0.	0.746664	0.665202	0.	14.4926	7.48395	-48.3022	5.	4.35571	-1.	-1.	-1.	1	-1	0.	110.4493	-12.0504	23.0598	0.	3.28733,7.39356,	
40.7039	20.6315	1824	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.95412	-4.95412	-47.8657	-58.8299	-58.8299	-4.95412	17.109	0.	0.741574	0.670871	0.	0.741574	0.670871	0.	17.1587	9.00625	-47.8657	5.	4.32031	-1.	-1.	-1.	1	-1	0.	18.86381	-10.9545	21.8297	0.	3.34356,7.36323,	
40.752	20.8097	1825	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.92085	-4.92085	-47.3688	-67.5021	-67.5021	-4.92085	17.1544	0.	0.735728	0.677277	0.	0.735728	0.677277	0.	19.6881	10.3408	-47.3688	5.	4.21872	-1.	-1.	-1.	1	-1	0.	17.76195	-10.1755	20.9686	0.	3.3976,7.33238,	
40.7995	21.0312	1826	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.89028	-4.89028	-46.8255	-74.7679	-74.7679	-4.89028	17.1994	0.	0.729273	0.684222	0.	0.729273	0.684222	0.	21.8073	11.4251	-46.8255	5.	4.11882	-1.	-1.	-1.	1	-1	0.	17.03929	-9.65223	20.4002	0.	3.44937,7.30124,	
40.8472	20.9535	1827	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.86219	-4.86219	-46.2466	-80.8618	-80.8618	-4.86219	17.2439	0.	0.722323	0.691556	0.	0.722323	0.691556	0.	23.5847	12.1307	-46.2466	5.	3.96887	-1.	-1.	-1.	1	-1	0.	16.53579	-9.27885	20.0022	0.	3.49904,7.26997,	
40.8946	21.1213	1828	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.83572	-4.83572	-45.6355	-85.3151	-85.3151	-4.83572	17.2886	0.	0.714906	0.699221	0.	0.714906	0.699221	0.	24.8836	12.9072	-45.6355	5.	3.94683	-1.	-1.	-1.	1	-1	0.	16.21471	-9.03536	19.7479	0.	3.54767,7.2382,	
40.9427	20.7813	1829	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.81121	-4.81121	-44.9998	-89.7684	-89.7684	-4.81121	17.3328	0.	0.707104	0.70711	0.	0.707104	0.70711	0.	26.1824	13.211	-44.9998	5.	3.78473	-1.	-1.	-1.	1	-1	0.	15.9266	-8.81212	19.5196	0.	3.59468,7.20629,	
40.9923	20.158	1830	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.78784	-4.78784	-44.3302	-93.2841	-93.2841	-4.78784	17.3778	0.	0.698793	0.715324	0.	0.698793	0.715324	0.	27.2079	13.4964	-44.3302	5.	3.67812	-1.	-1.	-1.	1	-1	0.	15.71935	-8.64809	19.3556	0.	3.6414,7.17351,	
41.04	20.9698	1831	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.76543	-4.76543	-43.6145	-97.0342	-97.0342	-4.76543	17.4241	0.	0.689803	0.723997	0.	0.689803	0.723997	0.	28.3016	15.0089	-43.6145	5.	3.88341	-1.	-1.	-1.	1	-1	0.	15.51556	-8.48337	19.1947	0.	3.68839,7.13934,	
41.0876	21.01	1832	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.74546	-4.74546	-42.9037	-100.55	-100.55	-4.74546	17.4686	0.	0.680768	0.732499	0.	0.680768	0.732499	0.	29.3271	14.9336	-42.9037	5.	3.6847	-1.	-1.	-1.	1	-1	0.	15.33898	-8.33747	19.0557	0.	3.73246,7.10614,	
41.1359	20.7122	1833	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.72719	-4.72719	-42.1703	-104.3	-104.3	-4.72719	17.5128	0.	0.671337	0.741153	0.	0.671337	0.741153	0.	30.4209	15.1904	-42.1703	5.	3.56705	-1.	-1.	-1.	1	-1	0.	15.16444	-8.19003	18.9186	0.	3.77525,7.07268,	
41.184	20.7832	1834	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.71034	-4.71034	-41.4023	-108.05	-108.05	-4.71034	17.5574	0.	0.661342	0.750084	0.	0.661342	0.750084	0.	31.5146	15.9613	-41.4023	5.	3.57103	-1.	-1.	-1.	1	-1	0.	15.00271	-8.05025	18.792	0.	3.81741,7.0384,	
41.2319	20.8661	1835	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.69504	-4.69504	-40.6177	-111.097	-111.097	-4.69504	17.6018	0.	0.651008	0.759071	0.	0.651008	0.759071	0.	32.4033	16.3724	-40.6177	5.	3.52446	-1.	-1.	-1.	1	-1	0.	14.87986	-7.94164	18.6963	0.	3.85837,7.00393,	
41.2804	20.6049	1836	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.68118	-4.68118	-39.8201	-113.675	-113.675	-4.68118	17.6458	0.	0.640379	0.768059	0.	0.640379	0.768059	0.	33.1553	16.4347	-39.8201	5.	3.42605	-1.	-1.	-1.	1	-1	0.	14.78141	-7.85275	18.62	0.	3.89823,6.96931,	
41.3286	20.7766	1837	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.66866	-4.66866	-38.9933	-116.722	-116.722	-4.66866	17.6902	0.	0.629229	0.77722	0.	0.629229	0.77722	0.	34.044	17.1783	-38.9933	5.	3.44962	-1.	-1.	-1.	1	-1	0.	14.67106	-7.75101	18.5352	0.	3.93748,6.93396,	
41.3771	20.5925	1838	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.65764	-4.65764	-38.1574	-119.301	-119.301	-4.65764	17.7341	0.	0.617824	0.786316	0.	0.617824	0.786316	0.	34.796	17.2118	-38.1574	5.	3.35028	-1.	-1.	-1.	1	-1	0.	14.58245	-7.66752	18.4676	0.	3.97543,6.89863,	
41.4253	20.7776	1839	0	(0)5	(0)5	(0)6	(0)5	(0)5	-4.64738	-4.64738	-37.3098	-120.004	-120.004	-4.64738	17.7783	0.	0.606124	0.79537	0.	0.606124	0.79537	0.	35.	17.6119	-37.3098	5.	3.39938	-1.	-1.	-1.	1	-1	0.	14.55899	-7.64503	18.4499	0.	4.0133,6.86271,	
41.4727	21.0717	1840	0	(0)5	(0)6	(0)6	(0)5	(0)5	-4.63785	-4.63785	-36.4697	-120.004	-120.004	-4.63785	17.8223	0.	0.594397	0.804171	0.	0.594397	0.804171	0.	35.	17.7022	-36.4697	5.	3.41681	-1.	-1.	-1.	1	-1	0.	14.55899	-7.64503	18.4499	0.	4.05062,6.82681,	
41.5202	21.0688	1841	0	(0)5	(0)6	(0)6	(0)5	(0)5	-4.62909	-4.62909	-35.6413	-120.004	-120.004	-4.62909	17.8659	0.	0.582709	0.812681	0.	0.582709	0.812681	0.	35.	17.4526	-35.6413	5.	3.36863	-1.	-1.	-1.	1	-1	0.	14.55899	-7.64503	18.4499	0.	4.08723,6.79113,	
41.5678	21.0059	1842	0	(0)5	(0)6	(0)6	(0)5	(0)5	-4.62096	-4.62096	-34.8128	-120.004	-120.004	-4.62096	17.9096	0.	0.570898	0.821021	0.	0.570898	0.821021	0.	35.	17.4029	-34.8128	5.	3.35904	-1.	-1.	-1.	1	-1	0.	14.55899	-7.64503	18.4499	0.	4.12364,6.75517,	
41.615	21.2015	1843	0	(0)5	(0)6	(0)6	(0)5	(0)5	-4.61344	-4.61344	-33.9819	-120.004	-120.004	-4.61344	17.9535	0.	0.558931	0.829214	0.	0.558931	0.829214	0.	35.	17.6176	-33.9819	5.	3.40048	-1.	-1.	-1.	1	-1	0.	14.55899	-7.64503	18.4499	0.	4.15995,6.71883,	
41.662	21.2557	1844	0	(0)5	(0)6	(0)6	(0)5	(0)5	-4.60662	-4.60662	-33.1586	-120.004	-120.004	-4.60662	17.9971	0.	0.546958	0.83716	0.	0.546958	0.83716	0.	35.	17.4997	-33.1586	5.	3.37773	-1.	-1.	-1.	1	-1	0.	14.55899	-7.64503	18.4499	0.	4.19573,6.68256,	
